generation,best_fitness,avg_fitness,min_fitness1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-800.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-850.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-900.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,-950.0,-1000.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
2,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
1,0.0,0.0,0.0
